Date,Stock,liabilities,equity,total_assets,current_assets,current_liabilities,total_revenue,net_income,dividend,shares_outstanding,price
29-10-2010,Stock 2,604.1468714,153.9472252,758.0940966,530.0275296,544.6223075,371.9558882,-25.98530882,0,1002294,102.0859312
30-11-2010,Stock 2,857.6768539,790.46667,1648.143524,730.5385812,712.2372745,519.156183,165.8664858,45.84571585,1001163,101.5985705
31-12-2010,Stock 2,608.8084392,287.082352,895.8907912,533.8823247,454.1733557,240.38871,89.04403648,24.88392043,1019571,102.3599093
31-01-2011,Stock 2,299.4228238,610.201905,909.6247288,365.3034648,367.7126409,260.6935607,-124.0314209,0,1096482,103.5243837
28-02-2011,Stock 2,611.8714113,606.8542037,1218.725615,738.6226177,878.3335737,104.4881277,34.95071167,8.596849476,1028107,103.1094127
31-03-2011,Stock 2,367.5009547,503.8819882,871.3829429,632.8736295,556.2539734,555.7129304,85.98954379,20.79947807,1000158,103.4709596
29-04-2011,Stock 2,288.2973034,525.4904188,813.7877222,344.4364629,306.6045029,848.6041962,394.1468028,112.7441711,1007414,104.3876089
31-05-2011,Stock 2,145.2570764,451.249606,596.5066824,309.4624276,398.1128201,173.8782757,58.38059244,15.76976568,1012106,106.4998758
30-06-2011,Stock 2,746.7496118,722.9209452,1469.670557,761.3515687,866.9632452,610.6167708,-182.1891054,0,1086341,107.8105479
29-07-2011,Stock 2,368.4298442,507.7645093,876.1943535,270.5991069,227.6595154,185.5262585,-41.028631,0,1014771,107.3219529
31-08-2011,Stock 2,380.0725127,145.5041038,525.5766165,273.8529139,297.1049347,183.4559159,19.45816332,5.837186004,1042965,106.9299322
30-09-2011,Stock 2,413.6112837,787.6013257,1201.212609,679.6297484,660.673974,572.2546587,-260.12035,0,1031918,107.1675128
31-10-2011,Stock 2,514.5890511,542.0298303,1056.618881,589.9608902,696.2884606,770.4476174,-258.2884123,0,1010158,106.2824977
30-11-2011,Stock 2,627.178895,367.3508172,994.5297122,777.5477402,855.5677185,653.3087211,179.2092777,52.40462462,1086559,104.8832725
30-12-2011,Stock 2,664.7187106,634.1239673,1298.842678,972.5062637,856.8435909,468.8836064,-90.33961349,0,1052599,105.2969646
31-01-2012,Stock 2,797.6884399,340.2349665,1137.923406,404.8630667,473.4260007,864.7862578,274.3482389,76.00055065,1013042,105.0432013
29-02-2012,Stock 2,181.1477424,921.8830678,1103.03081,474.6323284,519.5761572,892.1979026,237.4105941,55.37229837,1000428,105.8227157
30-03-2012,Stock 2,934.6117284,316.5315942,1251.143323,679.7215833,679.7710439,381.2422353,-169.6726149,0,1025107,107.0265256
30-04-2012,Stock 2,494.3198904,949.6679142,1443.987805,822.1413102,720.611348,456.7789918,-156.4649864,0,1091416,106.3012606
31-05-2012,Stock 2,606.0120081,265.221302,871.2333101,599.660342,597.250035,546.3441193,-113.6280721,0,1080154,105.5602823
29-06-2012,Stock 2,373.5379278,646.8410975,1020.379025,511.2250811,561.4165775,416.3638811,-112.0026848,0,1014318,104.584514
31-07-2012,Stock 2,314.2538005,147.0989714,461.3527719,311.8171641,262.1327135,850.9901383,288.5931808,76.66255276,1013370,103.6076972
31-08-2012,Stock 2,781.3119071,878.8712711,1660.183178,1042.529148,1224.740038,903.9606484,-193.5914448,0,1094077,104.9492811
28-09-2012,Stock 2,245.5138129,674.8857667,920.3995796,433.4364149,356.5237665,958.761819,226.5471348,64.1846105,1031147,104.544967
31-10-2012,Stock 2,398.0227587,912.0764002,1310.099159,837.8295965,935.415552,769.6114641,-65.95405189,0,1001217,105.7971493
30-11-2012,Stock 2,438.8194763,801.087421,1239.906897,832.4382493,721.6199162,344.9589491,91.75313299,19.21267875,1097204,105.7269696
31-12-2012,Stock 2,604.5255954,734.746193,1339.271788,1059.317774,1349.845434,202.6376723,-48.80471921,0,1087233,106.5498467
31-01-2013,Stock 2,428.9210513,952.4817863,1381.402838,655.2901607,595.7936868,606.9655368,-107.5128795,0,1094751,106.0934826
28-02-2013,Stock 2,844.8800555,908.0161903,1752.896246,1381.4549,1417.615675,464.6276894,105.132052,22.88545033,1033865,105.5973663
29-03-2013,Stock 2,538.7700078,995.8993363,1534.669344,564.3657521,520.8045692,909.7051578,198.805382,43.78911389,1008265,106.0445343
30-04-2013,Stock 2,104.0794287,114.8822325,218.9616612,165.3111579,141.3594896,397.2153413,-140.3060034,0,1064488,107.1002352
31-05-2013,Stock 2,448.637823,456.9028675,905.5406905,401.7085858,433.8974363,998.6565016,499.0256392,135.9245562,1053834,106.2982001
28-06-2013,Stock 2,433.2932302,356.5861859,789.8794162,504.6770024,492.6104862,444.6881715,217.8977535,52.86143391,1091719,107.8038637
31-07-2013,Stock 2,246.6902042,778.2847382,1024.974942,616.3356499,764.2935986,813.8031648,136.439984,28.1426851,1013617,109.4845693
30-08-2013,Stock 2,672.4811956,971.0034272,1643.484623,1300.030849,1538.067505,550.9879189,72.71605711,16.4661947,1034583,110.5342406
30-09-2013,Stock 2,687.768186,643.9247452,1331.692931,635.7964246,825.741115,383.6447643,-128.6640075,0,1092975,111.255444
31-10-2013,Stock 2,768.5637096,604.7131077,1373.276817,907.1671251,1154.7991,111.0279663,-45.76630755,0,1012043,110.4781852
29-11-2013,Stock 2,296.7788369,259.0022124,555.7810493,293.8248134,287.7952274,906.2000527,-175.8130527,0,1082401,109.3291108
31-12-2013,Stock 2,468.1545859,760.0477455,1228.202331,567.5860244,708.209353,616.8766145,-176.0136624,0,1049782,108.1089207
31-01-2014,Stock 2,848.9112404,733.1490593,1582.0603,1067.457043,1369.496555,798.6954604,122.6455565,31.73216706,1089737,106.809691
28-02-2014,Stock 2,333.2732016,415.8572182,749.1304198,250.5450634,233.7849866,887.6650435,17.0416354,3.618731702,1077724,106.8562495
31-03-2014,Stock 2,326.4206582,158.3901333,484.8107915,356.2576948,374.3832997,819.7485664,204.5963286,61.31823276,1098580,107.3029927
30-04-2014,Stock 2,728.9904346,833.4431951,1562.43363,534.6972169,685.2481278,472.7354928,170.0004905,46.4402449,1028234,108.5734456
30-05-2014,Stock 2,966.7318686,770.3412231,1737.073092,607.0169753,696.4617964,375.4525936,177.0062701,42.51411549,1067872,109.7116657
30-06-2014,Stock 2,378.0348435,405.5000006,783.5348441,531.4353097,616.7543559,730.7659163,-275.9128939,0,1067966,110.877324
31-07-2014,Stock 2,489.0483674,482.5361134,971.5844808,681.755068,616.9729294,859.1199224,-258.3767708,0,1055497,109.9055366
29-08-2014,Stock 2,877.6783414,745.7828877,1623.461229,667.5608052,555.9858976,714.7641944,-135.4240192,0,1031833,108.7387097
30-09-2014,Stock 2,787.9729503,137.4669848,925.4399351,712.8064148,690.8765855,785.7083054,-373.4092693,0,1077109,108.0058498
31-10-2014,Stock 2,798.5821194,931.4866877,1730.068807,795.3302895,791.2528761,393.9731358,9.47673091,1.990630075,1033784,105.9188772
28-11-2014,Stock 2,507.5278474,190.5642784,698.0921258,251.9552346,218.2395732,376.7092741,-13.50136539,0,1087530,105.6289661
31-12-2014,Stock 2,680.6340918,854.8367328,1535.470825,837.9416368,918.94878,535.4940117,-128.0265198,0,1017770,105.2414096
30-01-2015,Stock 2,260.5080221,843.4136565,1103.921679,406.3825795,336.2920496,876.1509453,4.991586337,1.08205318,1064777,104.4489716
27-02-2015,Stock 2,113.0588333,260.7603677,373.8192009,115.4796454,118.5859101,758.5309131,-219.754181,0,1071888,104.8083736
31-03-2015,Stock 2,513.0353648,778.5063772,1291.541742,486.343117,505.1500248,112.2981522,10.52033005,2.279810214,1076385,103.7017576
30-04-2015,Stock 2,510.5874029,723.1944032,1233.781806,753.3412803,758.0528405,878.2965845,153.7381922,42.54836497,1018870,103.7384954
29-05-2015,Stock 2,398.620912,577.9644442,976.5853562,301.3981791,369.6884254,375.0771562,-118.2036809,0,1004788,104.5878343
30-06-2015,Stock 2,219.1288175,875.988761,1095.117579,494.9104264,624.1004933,156.664455,-70.66995585,0,1004697,103.9895611
31-07-2015,Stock 2,893.8853911,914.845723,1808.731114,743.5392523,666.6446685,989.9510841,-10.49809259,0,1051879,102.9842301
31-08-2015,Stock 2,263.4001943,248.5084298,511.9086241,278.0485639,295.9156986,295.9489196,8.596410743,1.970944404,1004806,102.5713629
30-09-2015,Stock 2,708.854743,531.5134294,1240.368172,797.0840392,999.9564643,917.5048504,241.2723712,72.29252327,1060053,102.7292958
30-10-2015,Stock 2,579.4930188,751.9424935,1331.435512,558.4159761,464.0140452,297.5149477,-53.02295202,0,1086684,103.5876631
30-11-2015,Stock 2,145.5348739,505.7294983,651.2643722,313.3743746,305.8302165,935.0333792,-404.3257122,0,1036330,103.6530683
31-12-2015,Stock 2,649.9442452,213.2814297,863.2256749,684.8017574,653.2857609,953.3925978,368.5141548,96.13560324,1059536,102.2383587
29-01-2016,Stock 2,702.3115203,205.7744219,908.0859422,307.614987,259.3329889,385.3564071,-164.3943659,0,1078595,103.0533454
29-02-2016,Stock 2,774.3287625,834.8526443,1609.181407,1119.091317,1179.405399,624.1227908,115.5753706,25.88353739,1017258,102.3735477
31-03-2016,Stock 2,958.5954497,466.7817294,1425.377179,552.0230519,709.4732087,505.6323325,32.10118729,6.502335071,1012947,102.7276857
29-04-2016,Stock 2,509.7092589,133.0408807,642.7501396,454.1040009,506.8175554,570.203943,-231.5909325,0,1073362,102.8276686
31-05-2016,Stock 2,500.6754712,579.66979,1080.345261,568.2410469,600.6912058,859.0927115,-83.44381696,0,1045973,101.3536416
30-06-2016,Stock 2,380.7987293,334.6797905,715.4785198,309.2020179,390.4542224,244.8336754,-47.2288674,0,1075736,100.4444243
29-07-2016,Stock 2,898.3153965,134.1137539,1032.42915,811.0279592,682.6117939,711.4771663,258.3262085,73.39436051,1062824,99.48847163
31-08-2016,Stock 2,476.9534552,792.5886665,1269.542122,592.4314442,559.5077808,321.6354359,106.3160155,21.71315096,1034496,99.92756997
30-09-2016,Stock 2,970.7309561,600.5800448,1571.311001,622.199991,586.6122729,247.3564974,-35.66526558,0,1032107,100.8160342
31-10-2016,Stock 2,108.4866119,955.1254203,1063.612032,497.515233,586.9309478,517.4426835,-178.5547445,0,1098498,100.7117333
30-11-2016,Stock 2,102.2081585,565.1517035,667.3598621,455.867555,528.5892817,407.4419678,-183.7659551,0,1044421,99.84441634
30-12-2016,Stock 2,822.6744872,266.7663833,1089.440871,713.804711,897.5122748,122.1518116,-26.53487657,0,1006916,98.56781955
31-01-2017,Stock 2,690.4110598,158.1179485,848.5290083,520.3039972,649.4815636,605.9410427,27.61430417,5.557331047,1037141,97.35471252
28-02-2017,Stock 2,634.1494457,502.1041856,1136.253631,679.9193106,569.08956,241.4875958,6.586671291,1.455317949,1052327,96.76212589
31-03-2017,Stock 2,663.6759559,548.4089896,1212.084946,790.6959511,706.9421047,545.2860443,-140.1141321,0,1017389,97.05152953
28-04-2017,Stock 2,368.9201107,971.088058,1340.008169,589.0007598,504.78601,189.5457461,-53.79206746,0,1077841,96.62346236
31-05-2017,Stock 2,485.6433219,330.9395774,816.5828993,649.7593529,559.9096814,895.4150408,-171.1499654,0,1042478,96.24297215
30-06-2017,Stock 2,209.5783111,258.2799877,467.8582988,187.9515663,214.7317748,368.6870399,76.37964585,15.73298298,1021813,95.56583405
31-07-2017,Stock 2,372.7847856,353.8319094,726.6166949,273.803661,291.1157595,591.5052953,171.725765,45.88629831,1047118,95.85892246
31-08-2017,Stock 2,448.3331203,166.2996312,614.6327515,383.0886143,490.4199434,790.5292848,367.0627115,90.76619287,1087217,96.81383299
29-09-2017,Stock 2,930.9435841,818.332453,1749.276037,1063.157363,1359.452887,322.2840347,-138.1347955,0,1023348,98.22790941
31-10-2017,Stock 2,196.5024469,838.6633755,1035.165822,665.1248745,606.4685502,858.5297742,-322.773981,0,1029628,97.72161558
30-11-2017,Stock 2,703.4354147,380.191985,1083.6274,784.1637025,651.0622742,611.3287055,-192.869668,0,1076303,96.70744408
29-12-2017,Stock 2,289.4453271,526.5022981,815.9476253,500.2599878,457.6841892,939.2492019,-188.3514484,0,1093638,95.77597105
31-01-2018,Stock 2,897.8348693,131.9914144,1029.826284,467.3848179,542.8558897,755.4568812,-28.10547765,0,1050719,94.932173
28-02-2018,Stock 2,539.8155564,712.8335354,1252.649092,510.5333448,638.0757858,988.2768051,-443.7083289,0,1011774,93.68556542
30-03-2018,Stock 2,521.757012,957.1189571,1478.875969,515.9085634,482.7307686,672.2397609,-191.7995626,0,1058638,91.96303814
30-04-2018,Stock 2,688.6862689,190.2866194,878.9728883,322.2477899,351.6124828,515.7269785,-155.4010772,0,1028542,90.9202453
31-05-2018,Stock 2,980.9948415,444.6427583,1425.6376,1088.704154,1295.225971,848.2066833,346.8589082,99.99782044,1065690,89.60975777
29-06-2018,Stock 2,102.9997981,274.6474482,377.6472463,268.0231763,274.4056187,705.2923075,-182.7756337,0,1079229,90.07693285
31-07-2018,Stock 2,294.316365,317.9835596,612.2999246,334.7864254,343.5128625,525.9482491,-27.49044865,0,1019223,89.32459451
31-08-2018,Stock 2,722.9170945,594.6178818,1317.534976,903.8068574,998.8073329,171.2401158,-64.6130991,0,1049611,88.80211303
28-09-2018,Stock 2,891.7838379,753.9138057,1645.697644,501.5631605,475.5492722,495.507514,-6.167311165,0,1001398,88.01892953
31-10-2018,Stock 2,620.5914696,838.0425177,1458.633987,518.6048518,423.8175625,821.7725776,69.78808281,16.1718864,1030467,87.61781155
30-11-2018,Stock 2,729.2333279,739.2263001,1468.459628,809.0354068,757.7670572,149.7549645,36.08909848,10.60907359,1094560,88.13526119
31-12-2018,Stock 2,795.4868995,209.0462459,1004.533145,623.7726721,647.2024875,178.6878233,13.35662641,3.990297802,1032920,88.94282622
31-07-2006,Stock 3,361.6317146,635.6471265,997.278841,469.5771007,495.9003072,653.3559325,95.7055594,27.34680439,1056575,100
31-08-2006,Stock 3,266.8804003,496.6941179,763.5745182,421.9098187,492.2277102,693.464524,235.2447882,58.18145453,1038310,100.9913319
29-09-2006,Stock 3,365.4605912,899.8925885,1265.35318,750.7011088,726.0664303,506.5208344,-39.85905563,0,1069353,102.3220609
31-10-2006,Stock 3,373.9403861,930.2968232,1304.237209,821.9308097,964.5041167,591.7311102,223.8163854,60.31571336,1010915,102.4561911
30-11-2006,Stock 3,951.199826,188.8156351,1140.015461,392.9900884,322.3089019,867.5004762,-432.1147582,0,1058219,103.4603477
29-12-2006,Stock 3,875.2145334,592.4497067,1467.66424,866.7744533,1052.921074,725.0828336,-196.2383721,0,1027938,102.2001635
31-01-2007,Stock 3,180.6128171,522.9314159,703.544233,372.6488302,374.5976388,697.9518186,-116.9323475,0,1017673,100.8706035
28-02-2007,Stock 3,475.3040765,239.7234676,715.0275441,369.7338737,366.6652387,158.8603457,68.34743446,18.9715843,1066739,99.93927626
30-03-2007,Stock 3,229.3905782,545.1739263,774.5645045,555.48793,609.4746431,531.239332,20.87241488,4.533519243,1093133,100.4339761
30-04-2007,Stock 3,307.5120243,265.476425,572.9884493,409.6510798,327.8689676,313.5948631,-69.47661323,0,1052397,100.8979082
31-05-2007,Stock 3,851.5108709,347.8849974,1199.395868,419.9575423,428.1655346,541.1015953,-150.818342,0,1025363,100.7241597
29-06-2007,Stock 3,969.6536929,569.7459835,1539.399676,730.8399757,688.9759907,636.3031692,76.60159166,18.85540804,1004016,99.82785906
31-07-2007,Stock 3,288.6149464,657.329728,945.9446744,289.6861098,294.4562692,231.791133,-19.6251063,0,1048296,100.0847379
31-08-2007,Stock 3,862.5678349,930.8927042,1793.460539,952.1396004,858.4041812,973.2030839,-98.85637665,0,1010198,99.89678847
28-09-2007,Stock 3,270.3586098,639.044884,909.4034938,395.8641438,338.8612968,151.7971396,48.23196371,13.45044055,1091543,99.53889469
31-10-2007,Stock 3,148.6415392,562.1171404,710.7586796,551.5024643,680.533921,254.9028393,98.82814792,24.19340794,1061710,100.3908307
30-11-2007,Stock 3,794.9003931,213.5741487,1008.474542,620.738019,659.0706694,910.406723,163.8819626,38.70046092,1085463,101.3686343
31-12-2007,Stock 3,964.8863119,570.9217507,1535.808063,1013.299316,837.1232389,499.8561297,-183.9056813,0,1045561,102.0557296
31-01-2008,Stock 3,174.7391927,346.8764309,521.6156236,195.8573059,159.7976212,141.21119,64.42453817,18.57524217,1010266,101.6463902
29-02-2008,Stock 3,452.295378,818.6083169,1270.903695,706.0184799,857.7943766,556.4386249,-264.3596477,0,1003497,102.767959
31-03-2008,Stock 3,111.8587916,211.2950648,323.1538565,247.8863131,244.4910785,607.1943964,195.4550013,50.13531679,1008658,101.9548098
30-04-2008,Stock 3,526.2891625,833.7963445,1360.085507,647.368478,814.4154806,201.7808765,-40.55721373,0,1062682,103.1769189
30-05-2008,Stock 3,420.0936748,705.7677702,1125.861445,681.4833055,852.1081537,671.6666892,-266.5143425,0,1022016,102.9396133
30-06-2008,Stock 3,715.7837597,860.9948169,1576.778577,944.8046113,831.9974496,848.0510257,-170.7157271,0,1044337,101.7147226
31-07-2008,Stock 3,258.7294502,584.5415222,843.2709724,545.9971407,643.9314187,898.2845196,-110.4099326,0,1012616,100.8975522
29-08-2008,Stock 3,468.3308821,406.2806988,874.6115809,675.0469284,817.1163767,339.5833809,137.9156128,29.82955045,1024094,100.0279057
30-09-2008,Stock 3,660.1551834,675.0951716,1335.250355,410.6813591,386.750098,275.6726383,-9.110322476,0,1024722,100.4122808
31-10-2008,Stock 3,306.9854221,178.5794874,485.5649095,231.9047462,204.3652726,109.1984522,2.284604976,0.577062392,1048846,100.3449781
28-11-2008,Stock 3,469.3013664,782.6437487,1251.945115,470.724715,427.5331,592.8478884,-242.608793,0,1027028,100.7585335
31-12-2008,Stock 3,126.6482098,731.7933994,858.4416092,643.0998526,741.5318964,423.7363439,64.92696478,15.21591857,1071536,100.1207054
30-01-2009,Stock 3,260.1948028,621.2888841,881.4836869,520.8784416,507.5445428,536.5239225,145.5354835,38.72758774,1011231,100.4309412
27-02-2009,Stock 3,931.9850982,262.8476389,1194.832737,770.8114297,677.5222909,423.586497,148.7178782,41.18518682,1016855,101.4824457
31-03-2009,Stock 3,356.2698236,786.6722519,1142.942076,423.922957,479.8978336,363.9463328,141.877945,38.17302151,1053968,102.5900159
30-04-2009,Stock 3,305.3080503,955.7257742,1261.033824,818.9160907,983.6673791,664.4594658,105.2919923,29.22423952,1072799,103.7946085
29-05-2009,Stock 3,690.2119667,235.215635,925.4276016,346.462,315.1192815,521.5917785,239.1179519,66.56560801,1018559,104.7698024
30-06-2009,Stock 3,496.328158,376.0806513,872.4088093,608.2944034,684.7877548,619.3808275,74.19919729,21.70756788,1074333,106.2127923
31-07-2009,Stock 3,177.6342206,790.1579744,967.792195,582.4447938,638.2376058,311.5597969,-32.84130546,0,1016952,107.2041073
31-08-2009,Stock 3,727.7009622,788.6781705,1516.379133,975.6155905,885.1500928,385.3208032,-30.52769029,0,1048804,107.1235153
30-09-2009,Stock 3,872.6087476,285.3911425,1157.99989,639.1316564,590.3659942,598.2083322,290.2306322,61.93603946,1003130,106.8860533
30-10-2009,Stock 3,550.4253569,528.5172345,1078.942591,476.9148752,602.8866257,630.7567399,-135.8298325,0,1011442,107.8608683
30-11-2009,Stock 3,835.2578896,509.4713065,1344.729196,573.8021768,609.5057941,983.9127499,-289.4821036,0,1042811,107.264637
31-12-2009,Stock 3,816.3774827,700.3924219,1516.769905,1069.994193,998.9908833,634.9429671,-211.3033485,0,1000807,106.0093396
29-01-2010,Stock 3,124.7838484,678.384747,803.1685954,332.7359531,328.7025725,854.6325498,89.74920406,25.66502754,1057442,104.8785956
26-02-2010,Stock 3,671.8905861,666.6874785,1338.578065,490.7430658,535.0796202,293.9907356,-103.2742432,0,1075521,105.3650158
